"newID","pop","avg_long_stamen_length","avg_short_stamen_length","avg_pistil_length","avg_floral_tube_length","avg_crease_to_top_height","avg_crease_to_bottom_height","avg_tube_height_at_base","avg_tube_height_at_inflection","avg_mouth_angle","avg_platform_angle","avg_upper_petal_angle","avg_tube_width_at_mouth","avg_tube_width_at_base","avg_lower_petal_angle","avg_tube_height_at_mouth","avg_mouth_constriction_angle","avg_stamen_length_ratio","avg_longstamen_pistil_ratio","avg_longstamen_tube_ratio","avg_pistil_tube_ratio","avg_floral_crease_ratio","avg_mouth_height_width_ratio","avg_throat_inflation_ratio","avg_nectary_area","total_brightness","chroma","modified_hue","K1","K2","rgb","region","subpopulation","class"
"132-141",132,23.57,23.0715,22.823,20.2145,3.7155,2.6085,2.434,3.551,67.233,52.5525,151.7085,5.885,3.0505,141.059,6.324,-14.6805,1.05937345498674,NA,1.22155998963462,1.07991861455475,1.83876664318916,1.07198152247739,1.46081633426834,1.32866666666667,142.378169493948,0.310835460111416,77.5235248075072,0.719669,0.280331,"#C77AB1FF","sierras","hybrids_gemlakes","hybrid"
"132-142",132,24.1445,21.113,22.837,20.145,3.599,1.366,1.835,2.6705,76.957,54.4235,153.1045,4.743,2.522,129.939,4.9645,-22.5335,1.14437152138246,1.05740737045259,1.19855701305652,1.13356547822095,2.63286594843758,1.04602430255415,1.45505313685672,0.7285,132.586749011742,0.420157563509473,86.901217239859,0.995182,0.004818,"#D65AA2FF","sierras","hybrids_gemlakes","hybrid"
"132-143",132,26.045,23.1135,28.3225,20.774,3.3075,2.0185,2.167,3.0275,53.426,53.426,153.2105,4.544,2.427,153.3635,5.326,0,1.12681351409673,0.919700629534129,1.25381464671486,1.36335287598735,1.68042845916853,1.17243676803006,1.39378080834195,1.30225,138.895182407512,0.390319040835185,85.0411151954881,0.924728,0.075272,"#D663AAFF","sierras","hybrids_gemlakes","hybrid"
"132-144",132,24.8435,20.1035,26.614,19.112,3.3745,1.4535,1.9105,3.239,68.7775,40.2495,148.8535,5.12,2.8045,142.3695,4.828,-28.5275,1.23586265714036,0.933473727694631,1.29999416450054,1.3926151193131,2.32303317261477,0.94287954950811,1.69436260123302,1.51425,137.697606396647,0.376025129692963,85.6091845072517,0.918919,0.081081,"#D567AAFF","sierras","hybrids_gemlakes","hybrid"
"132-145",132,25.297,22.4885,25.312,19.301,2.9705,1.506,1.89,2.624,38.576,33.5885,162.225,4.4235,2.53,159.1995,4.4765,-4.9875,1.1249917812355,1.00021505489908,1.31080774986706,1.3112340876906,1.97978045476467,1.01212312968343,1.38295442536553,1.12575,141.783913084852,0.37844242208199,86.3927688783372,0.983227,0.016773,"#D968AAFF","sierras","hybrids_gemlakes","hybrid"
"132-146",132,27.455,22.612,30.375,23.988,4.26,2.225,2.652,4.35,33.97,33.97,145.585,6.566,2.776,180.445,6.485,0,1.2141783124005,0.903868312757202,1.14453059863265,1.26625812906453,1.91460674157303,0.9876637222053,1.64027149321267,1.181,118.732290672382,0.377530151430639,72.0639375106396,0.311945,0.688055,"#AB62ABFF","sierras","hybrids_gemlakes","hybrid"
"132-147",132,25.3895,21.7375,27.2315,24.036,4.4785,2.4735,2.2135,4.331,37.0775,24.703,156.321,6.4415,3.008,166.602,6.9525,-12.374,1.1678266893171,0.932458911274086,1.05615399317774,1.1327155039081,1.8105471923974,1.08384078341082,1.95899578668032,1.2355,120.662890674013,0.371486866220024,73.2577546582218,0.304879,0.695121,"#AD66AAFF","sierras","hybrids_gemlakes","hybrid"
"133-001",133,27.002,23.0425,26.7505,21.5625,3.376,1.653,2.3615,2.6865,91.543,52.2585,142.5665,4.89,2.899,125.8905,5.0285,-39.2845,1.17189237503444,1.00950124039872,1.25247284161149,1.24088052675142,2.4707283453989,1.03068803362233,1.13780069116739,2.2545,124.159081392479,0.465439027940775,88.1564143079574,0.975318,0.024682,"#D15098FF","sierras","hybrids_gemlakes","hybrid"
"133-002",133,26.8935,24.162,27.5485,22.627,4.2065,1.832,2.1875,3.1995,68.9955,52.11,143.5865,5.315,2.927,147.4185,6.0385,-16.8855,1.11341413988161,0.97662444087789,1.18869723126286,1.21722638636997,2.34453615192463,1.13383501915761,1.46023602785464,1.84325,106.649618211177,0.47166848539194,84.3854104965417,0.800009,0.199991,"#B3518FFF","sierras","hybrids_gemlakes","hybrid"
"133-003",133,28.0425,23.2625,28.973,21.209,4.401,1.4935,2.268,3.8505,37.278,26.938,157.143,5.9945,3.1775,165.5795,5.895,-10.34,1.20542593962441,0.967925935423734,1.32230240635052,1.36611443493098,2.94996625208793,0.983405390401931,1.72613212855663,1.78,136.259115803922,0.368593555730202,82.1509186222028,0.828983,0.171017,"#CC6AAAFF","sierras","hybrids_gemlakes","hybrid"
"133-004",133,27.1505,23.837,26.492,21.8325,2.9025,1.856,2.185,2.9625,56.021,45.5715,152.4955,6.2005,2.6725,151.484,4.7595,-10.45,1.13902922950919,1.02526851274078,1.24396165032957,1.21336786472007,1.70054513700357,0.768016000973918,1.35683406505497,0.9295,111.614094069157,0.472560047686735,81.6021440474441,0.800823,0.199177,"#B54F96FF","sierras","hybrids_gemlakes","hybrid"
"133-005",133,23.411,21.263,25.405,20.7255,3.1595,2.1245,1.884,2.599,35.9865,35.9865,160.62,5.8385,2.553,163.394,5.284,0,1.10257326618286,0.924546086354339,1.12958718745609,1.22561422348929,1.48828095398266,0.90599290081142,1.37954823032224,0.9795,169.535311853412,0.2651643303884,87.7583551942483,0.963429,0.036571,"#EA8ABEFF","sierras","hybrids_gemlakes","hybrid"
"133-006",133,24.243,21.315,26.1725,20.7745,3.5015,1.5235,1.972,2.734,69.944,46.1275,147.499,4.9365,2.5225,142.557,5.0245,-23.8165,1.13742467643494,0.926058551213112,1.16674237643202,1.25967329167606,2.31307540841718,1.01794705528197,1.38910323488843,0.9935,139.981829112213,0.324940393076644,77.0719594215927,0.886799,0.113201,"#C574B4FF","sierras","hybrids_gemlakes","hybrid"
"133-007",133,24.2225,21.214,25.192,20.2355,2.8355,1.6685,2.5105,3.0145,51.6905,41.742,155.601,6.274,3.267,152.7085,4.504,-9.949,1.14217028153308,0.961222066673812,1.19730393896949,1.24511775408203,1.71324826002778,0.722539018369609,1.20255780122988,1.75175,122.811777811316,0.447922206539889,89.7068798966463,0.989395,0.010605,"#D15695FF","sierras","hybrids_gemlakes","hybrid"
"133-008",133,28.096,24.4745,27.8655,21.684,4.0635,1.162,2.115,3.212,57.189,36.0725,144.617,5.4595,3.1595,158.1935,5.225,-21.117,1.14826422711675,1.00827344597768,1.29577096634929,1.28512664949931,3.49981969147871,0.958013590821213,1.53085028120951,1.59975,135.225397714113,0.343764479748232,80.2673411399804,0.814617,0.185383,"#C770ACFF","sierras","hybrids_gemlakes","hybrid"
"133-009",133,26.9145,23.5575,27.486,22.478,3.9785,1.484,2.1145,3.6585,57.857,48.9,140.341,6.3725,3.009,161.802,5.463,-8.957,1.14252601085742,0.979134468648141,1.19742510056938,1.22283682374029,2.68388358875308,0.857302356107776,1.73395290716796,1.92575,135.80040597524,0.402176248109794,87.5149636833993,0.99999,1e-05,"#DB5EA4FF","sierras","hybrids_gemlakes","hybrid"
"133-010",133,27.026,23.2765,26.782,20.4035,4.496,1.772,2.315,3.6215,57.2895,47.605,151.102,5.485,2.834,151.6085,6.2675,-9.684,1.1609587830038,1.00899664415203,1.32445503447114,1.31256679561857,2.54578591283369,1.14345192338414,1.56381567686634,1.1815,150.064224607293,0.32853588737849,85.3230921908414,0.907394,0.092606,"#DF74B2FF","sierras","hybrids_gemlakes","hybrid"
"133-011",133,20.8955,18.049,24.5775,17.446,3.4415,1.6035,1.9265,2.712,53.757,43.7385,150.8355,4.6785,2.954,155.4085,5.0445,-10.0185,1.15774464704132,0.850777630701728,1.19795384729486,1.40860166611624,2.1698126623265,1.07861262139799,1.41362477674947,1.339,138.70736674154,0.344985367958936,79.0767156987584,0.971329,0.028671,"#C870AFFF","sierras","hybrids_gemlakes","hybrid"
"133-012",133,28.377,23.3385,31.368,23.4815,5.0415,2.5645,2.571,4.5485,43.021,43.021,151.8685,8.0615,3.4295,165.111,7.6055,0,1.21830866151026,0.905069214170901,1.20899111143143,1.3358302764175,1.96718228417924,0.947151840941578,1.77087590956728,1.499,151.740097126787,0.289915482386202,79.4351706059779,0.51945,0.48055,"#D180B8FF","sierras","hybrids_gemlakes","hybrid"
"133-014",133,29.4465,24.4155,27.941,22.7195,4.6915,1.618,2.0745,3.6985,74.057,56.353,135.426,6.436,3.0025,150.517,6.3095,-17.7035,1.20609183995145,1.05385884951441,1.2960762078135,1.22987709112039,2.89603326935381,0.980797080455508,1.79543830921916,2.32725,156.273498276858,0.303378287427193,90.2810265604012,0.99999,1e-05,"#E57FB2FF","sierras","hybrids_gemlakes","hybrid"
"133-015",133,25.762,23.188,27.479,21.519,3.6685,2.2475,2.056,2.923,59.6665,55.139,147.2315,5.89,2.917,153.1025,5.916,-4.5275,1.11098778299124,0.93749078395875,1.19730690184293,1.27733413790773,1.64563519628468,1.00499421083893,1.4293558761046,2.05525,147.408370000305,0.321975014651723,79.5538140143215,0.916381,0.083619,"#CE78B6FF","sierras","hybrids_gemlakes","hybrid"
"133-016",133,21.2035,18.8655,25.648,19.697,2.9575,1.3185,2.0785,2.658,86.572,45.091,140.556,4.2425,2.907,132.8725,4.2755,-41.481,1.1247688018968,0.826479371394294,1.07656580115854,1.30278469264328,2.24938198124173,1.00553220704569,1.28228833893671,0.95275,164.942447837847,0.257660764927629,76.8389411280692,0.92132,0.07868,"#D88AC2FF","sierras","hybrids_gemlakes","hybrid"
"133-017",133,28.3715,24.923,30.2025,23.161,4.264,1.534,2.142,3.1695,77.58,42.6265,137.664,6.801,3.231,144.756,5.798,-34.9535,1.13927556451386,0.939457348553562,1.22545864840107,1.3043393776446,2.78364216489217,0.890163211292457,1.4906456642116,1.52625,143.079040016037,0.337728308322952,79.4989403335742,0.830582,0.169418,"#CF70B3FF","sierras","hybrids_gemlakes","hybrid"
"133-018",133,25.0305,22.5965,27.6625,20.6935,4.596,0.901,1.994,3.1785,65.5805,27.3155,148.8065,5.6925,2.567,145.6125,5.4965,-38.265,1.1076707609882,0.904879074880182,1.20954125111854,1.33679829204704,5.12341996295086,0.965665402935744,1.59551842564203,0.9435,139.286591258104,0.342689961785936,76.0176713008335,0.545058,0.454942,"#C56FB2FF","sierras","hybrids_gemlakes","hybrid"
"133-019",133,24.72,21.8835,25.442,19.392,3.2305,2.341,2.2175,3.4485,57.9225,57.9225,148.5615,6.474,3.408,153.5165,5.571,0,1.12961748264168,0.971807761846474,1.27489537372029,1.3122822517284,1.38141484937908,0.861333250117822,1.57375121494029,1.3665,141.13658058708,0.344482630956922,77.3969548180982,0.764818,0.235182,"#C771B3FF","sierras","hybrids_gemlakes","hybrid"
"133-020",133,29.711,26.255,31.92,22.205,3.752,1.667,2.0775,3.222,61.516,46.8475,143.2035,5.7685,3.153,155.281,5.419,-14.6685,1.13163702259798,0.930926884416655,1.33917630509534,1.43823965890315,2.38889890954963,0.939303656979806,1.55018426234583,1.67475,142.797149892329,0.325622500308129,74.8907472015669,0.83217,0.16783,"#C774B6FF","sierras","hybrids_gemlakes","hybrid"
"133-021",133,26.3575,21.941,29.427,23.2335,4.0445,1.8745,2.284,3.512,72.288,48.0885,140.3635,6.481,3.027,147.3485,5.9185,-24.1995,1.20157510608284,0.89571471513645,1.13472549559575,1.26696013945323,2.15873306825071,0.916770912376504,1.55003409217531,2.25675,155.076530984208,0.28734881277821,74.5186948941769,0.704418,0.295582,"#CE80BEFF","sierras","hybrids_gemlakes","hybrid"
"133-022",133,24.015,21.4165,23.8925,19.0995,2.9385,1.984,1.898,2.947,42.132,42.132,158.1555,5.29,2.951,159.713,4.9225,0,1.12133629426567,1.00537077831117,1.25747061630837,1.25138573051643,1.49237857995448,0.932935014196965,1.55113759479957,1.2975,153.588024607443,0.312324004956005,85.3074710420553,0.997675,0.002325,"#E079B5FF","sierras","hybrids_gemlakes","hybrid"
"133-023",133,24.24,21.1605,24.37,17.776,3.2565,1.436,2.097,3.3485,42.356,35.9745,158.5075,4.5575,2.8985,159.1365,4.693,-6.3815,1.14552930261452,0.99477636086468,1.3651221231086,1.37332719273394,2.28852852017959,1.03024809515085,1.59558406428186,1.1165,140.615795403963,0.347076650513918,78.766283648104,0.953884,0.046116,"#CA6FB2FF","sierras","hybrids_gemlakes","hybrid"
"133-024",133,24.2995,21.5015,34.754,21.292,4.804,1.675,2.3765,3.815,59.9845,31.401,146.937,6.803,3.278,153.079,6.4785,-28.5835,1.13004266006456,0.699213737313037,1.14133374416785,1.63312855165736,2.88535488050677,0.951900665162664,1.61940224627044,1.39125,138.392140822088,0.352083361500974,80.5157927207031,0.549809,0.450191,"#CA6EAFFF","sierras","hybrids_gemlakes","hybrid"
"133-025",133,25.919,22.5865,27.416,18.9465,3.2695,1.679,2.446,3.285,45.336,38.187,157.3245,5.348,3.236,157.3395,4.949,-7.149,1.14756634847095,0.945676436722249,1.36878337120433,1.44815778495627,1.94577738581738,0.925049343735745,1.34299787728359,1.5965,139.462350194273,0.378004119756356,86.0006720811799,0.957844,0.042156,"#D867AAFF","sierras","hybrids_gemlakes","hybrid"
"133-026",133,21.854,18.133,25.4715,19.633,4.16,1.747,3.3215,4.119,96.438,72.3735,128.8195,6.4635,3.374,134.743,5.9065,-24.0645,1.20668143018011,0.857464920181478,1.11344849991435,1.29913888230882,2.58134360755372,0.914765018771307,1.24619802947705,1.4715,149.869107337517,0.306117646712349,77.2222929224922,0.711659,0.288341,"#CD7BBAFF","sierras","hybrids_gemlakes","hybrid"
"133-027",133,22.9355,21.1545,25.186,17.5685,3.443,1.709,2.203,2.826,50.967,50.967,150.818,5.355,2.772,158.215,5.1525,0,1.08406045437279,0.910853561737753,1.30700995365562,1.43734249728472,2.06933635723815,0.968687410702073,1.28206387546967,1.05025,143.672645448113,0.35016356883899,87.3107340272968,0.885662,0.114338,"#DD6DADFF","sierras","hybrids_gemlakes","hybrid"
"133-028",133,26.54,23.131,24.6345,21.2105,2.734,2.2265,2.156,2.604,63.0555,52.0385,144.9155,5.3325,2.977,152.029,4.96,-11.017,1.14850586569202,1.07750838496291,1.25129674450486,1.16147873247299,1.22794640536487,0.93471733901647,1.20889415812353,1.65225,122.834694913062,0.473536169117187,87.861837016788,0.99999,1e-05,"#D14C97FF","sierras","hybrids_gemlakes","hybrid"
"133-029",133,25.543,22.001,29.191,20.8075,3.06,2.0435,2.491,2.9845,61.264,61.264,147.995,5.222,3.5285,150.741,5.103,0,1.16100288056529,0.874994922737219,1.22750043812004,1.4030148819165,1.5440556308203,0.97818616579574,1.19658752123264,1.96,155.072336887094,0.308589268461664,87.5969226651542,0.993855,0.006145,"#DF7EB4FF","sierras","hybrids_gemlakes","hybrid"
"133-030",133,27.0785,23.3005,28.9695,22.974,5.085,1.365,2.247,4.3155,71.0095,39.81,143.631,6.533,3.3525,145.3595,6.45,-31.199,1.16254412832036,0.934730508616184,1.17907225920497,1.26135699598115,3.86438637334178,0.987437910055127,1.93145407187723,0.895,124.015192108135,0.383028794661842,76.4323382816596,0.556471,0.443529,"#B565A7FF","sierras","hybrids_gemlakes","hybrid"
"133-031",133,26.0085,23.0755,27.9215,20.7125,3.165,1.7455,2.2185,3.9805,62.6575,43.2125,149.7105,5.5575,3.546,147.632,4.9105,-19.445,1.12712550844199,0.931436024425952,1.25592563783109,1.34845794318609,1.82143505196119,0.883333684258264,1.79389297602525,1.93575,130.316994242344,0.384653470008488,79.560241696784,0.885331,0.114669,"#C166A9FF","sierras","hybrids_gemlakes","hybrid"
"133-032",133,26.7425,22.6765,27.994,19.9295,4.262,1.712,2.3015,3.837,39.3215,33.9295,149.6905,6.2785,3.2755,170.9885,5.974,-5.3915,1.17915971364302,0.955260745727871,1.34162167141885,1.40443924947083,2.49712604349644,0.951069897173307,1.68149393918224,1.998,132.678745131169,0.360862574804895,79.7397136447375,0.95577,0.04423,"#C46CAAFF","sierras","hybrids_gemlakes","hybrid"
"133-033",133,27.4225,25.2375,30.6085,22.809,3.876,1.963,2.111,3.4625,49.9025,46.1595,153.9365,5.659,3.555,156.1605,5.8385,-3.743,1.08704208373563,0.896111136108995,1.2023496172606,1.34234789217763,1.99201377174678,1.03244928740912,1.65315927052448,1.5315,133.234564616016,0.378343050375329,84.0264411980657,0.849843,0.150157,"#CA6AA6FF","sierras","hybrids_gemlakes","hybrid"
"133-034",133,25.2465,22.9575,28.228,19.935,3.9105,1.9685,2.234,3.1205,65.224,56.631,142.3525,5.7735,3.5805,152.4225,5.879,-8.5935,1.0996808599028,0.894362445652803,1.26647940266396,1.41619818955007,1.99753805171481,1.019295549606,1.39739771175923,1.2205,116.496326088831,0.494516892534524,89.0004684930159,0.915096,0.084904,"#CA4A90FF","sierras","hybrids_gemlakes","hybrid"
"133-035",133,23.9655,19.532,28.66,19.235,3.6815,2.625,2.7705,3.711,45.556,45.556,148.615,6.485,2.9985,165.829,6.3065,0,1.22684178777718,0.836147942162229,1.24750310516789,1.49330533074105,1.44982841833726,0.980016317534735,1.33635544826186,2.08133333333333,167.713101460253,0.270383399633841,87.3225656562863,0.813894,0.186106,"#E889BCFF","sierras","hybrids_gemlakes","hybrid"
"133-036",133,27.075,23.579,28.2,19.4215,4.082,2.035,2.3705,2.917,59.4155,44.9745,147.409,6.4855,2.9035,153.1755,6.1165,-14.441,1.14856725411825,0.960050631037945,1.39581461232832,1.45497869410336,2.16386328954868,0.945519469941785,1.24064847365892,1.76366666666667,116.288568271488,0.439078427249622,83.5021435596627,0.913124,0.086876,"#BC5999FF","sierras","hybrids_gemlakes","hybrid"
"133-037",133,27.0715,23.4555,26.1925,19.2375,3.7035,2.2395,2.4815,3.5805,49.621,49.621,149.02,6.75,3.512,161.359,5.9435,0,1.15419470499489,1.03363664347157,1.40727683008242,1.36159648199411,1.66913431354168,0.880616926442305,1.44222710848345,2.24575,132.600491358517,0.41502284032368,87.5980486592356,0.958469,0.041531,"#D65EA1FF","sierras","hybrids_gemlakes","hybrid"
"133-038",133,23.26,20.873,24.5075,19.746,3.9125,1.445,2.321,3.225,61.176,37.3015,148.47,4.9225,2.961,150.354,5.3575,-23.8745,1.11452035267726,0.949119985745304,1.17821777863679,1.2413669657855,2.88965552401297,1.09618214828103,1.40394620470157,1.0965,150.416596579976,0.334725281823785,87.1957953929639,0.99999,1e-05,"#E074B1FF","sierras","hybrids_gemlakes","hybrid"
"133-039",133,26.623,23.932,29.459,20.081,3.4635,1.7805,2.1335,2.6795,55.9085,44.9735,153.609,6.1585,3.0765,150.4825,5.244,-10.935,1.11254965442347,0.904189716735112,1.3257382684869,1.46704882353216,1.97694714506444,0.859090576043972,1.26351756082919,1.65075,113.659276091056,0.435224662912958,80.9611745242609,0.939352,0.060648,"#B6579AFF","sierras","hybrids_gemlakes","hybrid"
"133-040",133,21.4,18.806,24.22,17.4955,3.837,1.3175,2.0775,3.435,43.233,26.955,154.327,5.037,2.676,162.4405,5.154,-16.2775,1.13676327060578,0.883049681403706,1.22209677937744,1.38459682701245,2.9266608738742,1.02403315191624,1.65377633207551,1.17,132.061678422763,0.402264273879763,91.9989661889965,0.947274,0.052726,"#D9669BFF","sierras","hybrids_gemlakes","hybrid"
"135-001",135,24.0375,19.958,NA,21.4385,5.102,3.038,3.6495,4.751,83.2785,46.3645,135.9875,9.453,3.294,140.734,8.1395,-36.914,1.20462454753316,NA,1.12115449037148,NA,1.85821062555207,0.877514061208581,1.29208593962469,0.928666666666667,136.335192543149,0.303509961263116,78.3216898801433,0.064071,0.935929,"#BD7DB0FF","sierras","hybrids_gemlakes","hybrid"
"135-002",135,26.616,20.888,28.658,26.53,5.731,2.37,3.65,4.866,62.773,26.775,136.956,7.654,3.678,160.271,8.101,-35.997,1.27422443508234,0.928745899923232,1.003241613268,1.0802110817942,2.41814345991561,1.0584008361641,1.33315068493151,1.151,120.185323036433,0.326522219971009,71.4416600480589,1e-05,0.99999,"#A671A9FF","sierras","davidsonii_gemlakes","davidsonii"
"135-003",135,23.3435,18.622,27.017,21.594,5.9615,1.959,2.7795,4.8235,66.4655,39.0165,133.6165,5.8845,3.8085,159.918,7.9205,-27.449,1.25371251464581,0.863641410963467,1.08107507174656,1.26059163867115,3.08924374655721,1.36258239709115,1.73995791501876,0.8245,131.936103078528,0.271946922741341,62.975933648892,1e-05,0.99999,"#A580BAFF","sierras","davidsonii_gemlakes","davidsonii"
"135-004",135,27.852,23.673,31.9085,25.7195,5.84,1.401,2.859,4.851,91.096,40.595,131.7275,8.1055,3.5275,137.177,7.241,-50.5005,1.17653741618114,0.87305757051983,1.0829530739039,1.24054750400361,4.23646376408617,0.893499788132994,1.72141789760857,0.721,119.573047394671,0.373346248380938,77.7925823294822,0.103146,0.896854,"#AF69A6FF","sierras","hybrids_gemlakes","hybrid"
"135-005",135,31.272,27.174,32.295,28.955,6.103,2.885,3.138,5.347,72.693,34.894,126.65,8.03,4.262,160.657,8.988,-37.799,1.15080591742106,0.968323269856015,1.0800207218097,1.11535140735624,2.11542461005199,1.11930261519303,1.70395156150414,1.197,152.495842879732,0.216537195758656,64.047438574758,1e-05,0.99999,"#BE91C2FF","sierras","davidsonii_gemlakes","davidsonii"
"135-006",135,25.778,22.96,29.9175,24.051,6.578,1.859,2.8825,5.8,62.314,27.7085,129.451,6.7355,4.0665,168.2355,8.437,-34.606,1.1227326194029,0.861636364466404,1.07275711085136,1.24502165365821,3.66455320232638,1.25340073515204,2.03787829698192,0.739,134.599702776527,0.274584694953837,69.488259175458,1e-05,0.99999,"#B180B6FF","sierras","davidsonii_gemlakes","davidsonii"
"135-007",135,27.418,22.5775,30.743,26.815,7.5165,1.5895,2.952,5.178,90.418,36.136,124.7625,6.999,4.172,144.8195,9.106,-54.282,1.214506658315,0.891949519659113,1.0224822123943,1.14651632037161,5.40571908249323,1.30106153672037,1.75462415838274,1.0705,136.976677579522,0.25192173494896,66.7540832135909,1e-05,0.99999,"#AD87B8FF","sierras","davidsonii_gemlakes","davidsonii"
"135-008",135,30.319,26.1815,32.3515,29.0325,7.146,1.536,2.828,6.1635,66.7675,33.369,133.4495,8.3585,3.6645,159.7835,8.682,-33.3985,1.15873019356466,0.937523502390493,1.0445536170845,1.11422981440721,4.87160351439591,1.04560415682174,2.18232373736691,0.77825,120.248647265653,0.336689757059013,73.692521286814,0.048096,0.951904,"#AB6FAAFF","sierras","hybrids_gemlakes","hybrid"
"135-009",135,28.107,24.299,32.97,25.372,6.699,2.195,3.453,6.137,42.322,20.724,143.654,9.259,4.214,174.024,8.894,-21.598,1.15671426807688,0.852502274795268,1.10779599558569,1.29946397603658,3.05193621867882,0.960578896209094,1.77729510570518,0.8705,143.539339259177,0.25542931667279,61.8490894415538,1e-05,0.99999,"#B186C1FF","sierras","davidsonii_gemlakes","davidsonii"
"135-010",135,26.4195,23.4745,35.075,26.0785,6.07,2.0965,3.1315,5.698,92.534,57.18,117.0255,7.6955,4.297,150.4405,8.1665,-35.354,1.1255485892592,0.764590163934426,1.01318234309542,1.31826211147442,2.89059647160594,1.06112357973523,1.51906158357771,0.9965,121.404040435389,0.327047334421451,72.5488123815144,1e-05,0.99999,"#A773ABFF","sierras","davidsonii_gemlakes","davidsonii"
"135-011",135,23.795,20.146,31.617,26.212,4.607,1.91,3.634,5.006,65.195,40.078,130.857,9.125,3.862,163.948,6.517,-25.117,1.18112776729872,0.752601448587785,0.907790325041966,1.20620326567984,2.41204188481675,0.714191780821918,1.37754540451293,0.932,121.727871970685,0.341317692523576,71.6921880800849,1e-05,0.99999,"#A86EADFF","sierras","davidsonii_gemlakes","davidsonii"
"135-012",135,24.1735,19.999,27.9525,22.37,5.9105,2.084,3.3415,5.0305,48.061,38.346,155.643,8.2885,4.4555,156.296,7.9945,-9.715,1.20852688984154,0.864556871789376,1.08080354947206,1.25071173913394,2.9333931244209,0.965081746609503,1.50884804414681,1.30033333333333,137.431930738301,0.302831865901605,70.1972341150133,0.120252,0.879748,"#B87AB8FF","sierras","hybrids_gemlakes","hybrid"
"135-013",135,29.178,23.865,32.0095,25.4755,4.7645,2.088,2.7475,4.0345,82.999,52.661,135.624,7.287,4.1255,141.377,6.852,-30.338,1.22246049448165,0.911612723190752,1.14522246072467,1.25629042781715,2.27692335239606,0.93997039089826,1.47293958553953,1.48375,124.269966025089,0.380576774689203,79.1155460304938,0.45214,0.54786,"#BC65A5FF","sierras","hybrids_gemlakes","hybrid"
"135-014",135,28.769,24.7345,30.169,28.8585,5.5255,2.266,3.2315,4.8195,38.3635,28.039,137.9795,7.84,3.9175,183.657,7.7915,-10.325,1.16282178684456,0.955980344889591,0.997395571123853,1.04421077028871,2.94057255936675,0.993848279013595,1.49079263893958,0.836,135.86756482906,0.302270684775655,65.1164949289209,1e-05,0.99999,"#B278B9FF","sierras","davidsonii_gemlakes","davidsonii"
"135-015",135,30.589,24.8465,31.81,26.9025,5.3835,2.681,2.955,4.99,61.113,37.977,141.695,7.602,3.732,157.1925,8.0645,-23.136,1.23296438255465,0.962047630777357,1.13741937455339,1.18238363114847,2.01902344896433,1.06089162948034,1.68481762111994,1.013,117.62310748995,0.37425988734848,73.3169295502958,1e-05,0.99999,"#AA66A7FF","sierras","davidsonii_gemlakes","davidsonii"
"135-016",135,25.721,22.616,28.961,25.292,5.662,1.939,2.279,3.724,68.866,33.223,133.091,6.795,3.072,158.043,7.601,-35.643,1.13729218252565,0.888125410034184,1.01696188518108,1.14506563340187,2.92006188757091,1.11861662987491,1.63405002193945,0.5725,131.602735888785,0.345077802444012,76.0476809680396,0.030881,0.969119,"#BD6EADFF","sierras","hybrids_gemlakes","hybrid"
"135-017",135,27.2275,23.4305,26.274,23.035,5.2595,3.19,2.9815,5.0775,44.806,44.806,139.8895,7.997,3.6465,175.304,8.4495,0,1.16204742249597,1.03668645312203,1.18371271409327,1.14283132336904,1.67095653532169,1.05663792508555,1.70371971860696,1.29566666666667,152.844901443888,0.24536254675616,68.5507294627534,0.046509,0.953491,"#BE8CC1FF","sierras","hybrids_gemlakes","hybrid"
"135-018",135,20.307,18.3335,23.853,22.9275,6.7425,2.068,3.873,6.364,89.405,58.02,122.537,9.916,3.1185,148.058,8.81,-31.385,1.10736412084431,0.851714737591728,0.885284689928364,1.04101282179258,3.71476661857928,0.888069825662994,1.64161361874837,1.162,136.320311372548,0.265292060173369,73.8994444252972,0.073721,0.926279,"#B484B3FF","sierras","hybrids_gemlakes","hybrid"
"135-019",135,28.6335,21.8,33.1725,24.6195,6.976,1.4845,3.659,5.4445,60.0125,31.207,136.325,8.36,3.7145,163.6625,8.4605,-28.8055,1.31694078169722,0.863084159316399,1.16297221742125,1.34734316907199,4.81463493921071,1.01719507685303,1.48793309997993,1.104,143.753541301074,0.249591435748374,71.6656142143433,0.070806,0.929194,"#B98AB8FF","sierras","hybrids_gemlakes","hybrid"
"135-020",135,23.4505,18.683,23.035,21.1615,6.277,2.95,3.26,5.5645,55.4505,31.1955,143.8655,7.7925,3.485,160.684,9.2265,-24.255,1.25530730145891,1.02459703299007,1.10817964741907,1.08745638525262,2.13002402291416,1.18293902482111,1.70422853268949,0.911,146.614914736077,0.254051973441357,72.9968546360934,0.025046,0.974954,"#BE89BAFF","sierras","hybrids_gemlakes","hybrid"
"135-021",135,26.049,20.942,31.924,23.934,8.29,1.368,4.051,6.309,50.365,19.133,146.17,10.502,4.404,163.465,9.658,-31.232,1.2438640053481,0.815969176794888,1.08836801203309,1.33383471212501,6.05994152046784,0.919634355360884,1.55739323623797,1.5365,130.537373749732,0.306486928395285,69.6201869689071,0.08439,0.91561,"#B078B2FF","sierras","hybrids_gemlakes","hybrid"
