newID	pop	avg_long_stamen_length	avg_short_stamen_length	avg_pistil_length	avg_floral_tube_length	avg_crease_to_top_height	avg_crease_to_bottom_height	avg_tube_height_at_base	avg_tube_height_at_inflection	avg_mouth_angle	avg_platform_angle	avg_upper_petal_angle	avg_tube_width_at_mouth	avg_tube_width_at_base	avg_lower_petal_angle	avg_tube_height_at_mouth	avg_mouth_constriction_angle	avg_stamen_length_ratio	avg_longstamen_pistil_ratio	avg_longstamen_tube_ratio	avg_pistil_tube_ratio	avg_floral_crease_ratio	avg_mouth_height_width_ratio	avg_throat_inflation_ratio	avg_nectary_area	total_brightness	chroma	modified_hue
133-040	133	21.4	18.805999999999997	24.22	17.4955	3.837	1.3175	2.0774999999999997	3.435	43.233000000000004	26.955	154.327	5.037000000000001	2.676	162.4405	5.154	-16.2775	1.1367632706057773	0.8830496814037059	1.2220967793774433	1.3845968270124496	2.926660873874197	1.0240331519162358	1.6537763320755139	1.17	132.061678422763	0.402264273879763	91.9989661889965
135-001	135	24.0375	19.958	NA	21.438499999999998	5.102	3.0380000000000003	3.6494999999999997	4.751	83.27850000000001	46.3645	135.9875	9.453	3.294	140.73399999999998	8.1395	-36.914	1.2046245475331645	NA	1.1211544903714825	NA	1.8582106255520712	0.8775140612085806	1.2920859396246942	0.9286666666666666	136.335192543149	0.303509961263116	78.3216898801433
135-002	135	26.616	20.888	28.658	26.53	5.731	2.37	3.65	4.866	62.773	26.775	136.956	7.654	3.678	160.271	8.101	-35.997	1.2742244350823437	0.9287458999232325	1.0032416132679984	1.0802110817941952	2.4181434599156115	1.0584008361640973	1.3331506849315067	1.151	120.185323036433	0.326522219971009	71.4416600480589
135-003	135	23.3435	18.622	27.017	21.594	5.9615	1.959	2.7795	4.8235	66.46549999999999	39.0165	133.6165	5.8845	3.8085	159.918	7.9205000000000005	-27.448999999999998	1.2537125146458135	0.8636414109634674	1.0810750717465645	1.260591638671146	3.089243746557205	1.3625823970911533	1.7399579150187607	0.8245	131.936103078528	0.271946922741341	62.975933648892
135-004	135	27.852	23.673000000000002	31.908499999999997	25.7195	5.84	1.4009999999999998	2.859	4.851	91.096	40.595	131.7275	8.1055	3.5275	137.177	7.241	-50.5005	1.1765374161811435	0.8730575705198297	1.0829530739039022	1.2405475040036107	4.236463764086166	0.8934997881329939	1.7214178976085726	0.721	119.573047394671	0.373346248380938	77.7925823294822
135-005	135	31.272	27.174	32.295	28.955	6.103	2.885	3.138	5.347	72.693	34.894	126.65	8.03	4.262	160.657	8.988	-37.799	1.1508059174210643	0.9683232698560148	1.0800207218097047	1.1153514073562425	2.1154246100519933	1.119302615193026	1.703951561504143	1.197	152.495842879732	0.216537195758656	64.047438574758
135-006	135	25.778	22.96	29.9175	24.051000000000002	6.578	1.859	2.8825	5.8	62.31399999999999	27.7085	129.45100000000002	6.7355	4.0665	168.2355	8.437	-34.606	1.122732619402899	0.8616363644664036	1.0727571108513567	1.2450216536582088	3.6645532023263803	1.2534007351520378	2.037878296981924	0.739	134.599702776527	0.274584694953837	69.488259175458
135-007	135	27.418	22.5775	30.743000000000002	26.814999999999998	7.5165	1.5895000000000001	2.952	5.178	90.418	36.136	124.76249999999999	6.9990000000000006	4.172000000000001	144.8195	9.106	-54.282	1.2145066583150044	0.891949519659113	1.0224822123943036	1.1465163203716067	5.405719082493234	1.3010615367203737	1.7546241583827351	1.0705	136.976677579522	0.25192173494896	66.7540832135909
135-008	135	30.319	26.1815	32.3515	29.0325	7.146000000000001	1.536	2.8280000000000003	6.1635	66.7675	33.369	133.4495	8.3585	3.6645000000000003	159.7835	8.681999999999999	-33.3985	1.15873019356466	0.937523502390493	1.0445536170844973	1.114229814407211	4.871603514395912	1.0456041568217411	2.1823237373669127	0.77825	120.248647265653	0.336689757059013	73.692521286814
135-009	135	28.107	24.299	32.97	25.372	6.699	2.195	3.453	6.137	42.322	20.724	143.654	9.259	4.214	174.024	8.894	-21.598	1.1567142680768756	0.8525022747952684	1.107795995585685	1.2994639760365758	3.0519362186788155	0.9605788962090939	1.7772951057051838	0.8705	143.539339259177	0.25542931667279	61.8490894415538
135-010	135	26.4195	23.4745	35.075	26.0785	6.07	2.0965	3.1315	5.698	92.53399999999999	57.18000000000001	117.0255	7.6955	4.297	150.4405	8.1665	-35.354	1.1255485892592045	0.7645901639344262	1.0131823430954157	1.3182621114744242	2.8905964716059445	1.0611235797352303	1.5190615835777128	0.9964999999999999	121.404040435389	0.327047334421451	72.5488123815144
135-011	135	23.795	20.146	31.617	26.212	4.607	1.91	3.634	5.006	65.195	40.078	130.857	9.125	3.862	163.948	6.517	-25.117	1.1811277672987195	0.7526014485877851	0.9077903250419656	1.2062032656798414	2.412041884816754	0.7141917808219178	1.3775454045129336	0.9319999999999999	121.727871970685	0.341317692523576	71.6921880800849
135-012	135	24.1735	19.999	27.9525	22.369999999999997	5.9105	2.084	3.3415	5.0305	48.061	38.346	155.643	8.288499999999999	4.4555	156.296	7.9944999999999995	-9.715	1.2085268898415447	0.8645568717893761	1.0808035494720576	1.250711739133937	2.9333931244208973	0.9650817466095026	1.508848044146811	1.3003333333333333	137.431930738301	0.302831865901605	70.1972341150133
135-013	135	29.177999999999997	23.865000000000002	32.0095	25.4755	4.7645	2.088	2.7475	4.0344999999999995	82.999	52.661	135.624	7.287	4.125500000000001	141.377	6.852	-30.338	1.2224604944816488	0.9116127231907518	1.145222460724665	1.256290427817154	2.276923352396064	0.9399703908982605	1.4729395855395255	1.4837500000000001	124.269966025089	0.380576774689203	79.1155460304938
135-014	135	28.769	24.7345	30.169000000000004	28.8585	5.5255	2.266	3.2315	4.8195	38.3635	28.039	137.9795	7.84	3.9175	183.65699999999998	7.791499999999999	-10.325	1.1628217868445596	0.9559803448895909	0.9973955711238531	1.0442107702887125	2.9405725593667547	0.9938482790135952	1.4907926389395842	0.836	135.86756482906	0.302270684775655	65.1164949289209
135-015	135	30.589	24.8465	31.81	26.9025	5.3835	2.681	2.955	4.99	61.113	37.977000000000004	141.695	7.602	3.732	157.1925	8.064499999999999	-23.136000000000003	1.2329643825546484	0.9620476307773573	1.1374193745533867	1.1823836311484712	2.0190234489643264	1.06089162948034	1.6848176211199388	1.013	117.62310748995	0.37425988734848	73.3169295502958
135-016	135	25.721	22.616	28.961	25.292	5.662	1.939	2.279	3.724	68.866	33.223	133.091	6.795	3.072	158.043	7.601	-35.643	1.1372921825256457	0.888125410034184	1.0169618851810849	1.145065633401866	2.920061887570913	1.118616629874908	1.6340500219394474	0.5725	131.602735888785	0.345077802444012	76.0476809680396
135-017	135	27.2275	23.430500000000002	26.274	23.035	5.2595	3.19	2.9814999999999996	5.077500000000001	44.806	44.806	139.8895	7.997	3.6464999999999996	175.304	8.4495	0	1.1620474224959736	1.0366864531220334	1.183712714093271	1.1428313233690424	1.6709565353216917	1.0566379250855547	1.7037197186069566	1.2956666666666667	152.844901443888	0.24536254675616	68.5507294627534
135-018	135	20.307000000000002	18.3335	23.853	22.927500000000002	6.7425	2.068	3.873	6.364	89.405	58.019999999999996	122.537	9.916	3.1185	148.058	8.809999999999999	-31.384999999999998	1.10736412084431	0.851714737591728	0.8852846899283635	1.0410128217925845	3.7147666185792794	0.8880698256629939	1.6416136187483716	1.162	136.320311372548	0.265292060173369	73.8994444252972
135-019	135	28.633499999999998	21.799999999999997	33.1725	24.6195	6.976	1.4845000000000002	3.659	5.4445	60.0125	31.207	136.325	8.36	3.7145	163.66250000000002	8.4605	-28.8055	1.3169407816972223	0.863084159316399	1.1629722174212518	1.3473431690719917	4.814634939210714	1.0171950768530258	1.4879330999799303	1.104	143.753541301074	0.249591435748374	71.6656142143433
135-020	135	23.450499999999998	18.683	23.035	21.1615	6.276999999999999	2.95	3.26	5.564500000000001	55.4505	31.1955	143.8655	7.7925	3.4850000000000003	160.68400000000003	9.2265	-24.255	1.2553073014589116	1.0245970329900698	1.1081796474190746	1.0874563852526204	2.130024022914164	1.1829390248211125	1.7042285326894908	0.911	146.614914736077	0.254051973441357	72.9968546360934
135-021	135	26.049	20.942	31.924	23.934	8.29	1.368	4.051	6.309	50.365	19.133	146.17	10.502	4.404	163.465	9.658	-31.232	1.2438640053481043	0.8159691767948879	1.088368012033091	1.3338347121250103	6.059941520467835	0.9196343553608836	1.5573932362379659	1.5365	130.537373749732	0.306486928395285	69.6201869689071
135-022	135	26.514000000000003	22.502000000000002	30.91	24.893	5.1925	2.832	3.091	4.707	70.59100000000001	40.275999999999996	140.1925	7.3565000000000005	2.9425	149.2165	8.0245	-30.315	1.1782966723191226	0.8580202144520487	1.06538160312734	1.2416985688766604	1.8416660629030122	1.0919669548915967	1.522856248717852	1.074	130.051116639363	0.264922940680204	62.5454514981395
135-023	135	25.261499999999998	NA	30.801000000000002	23.103	6.5235	1.794	3.8545	6.2585	67.4785	33.885000000000005	147.322	8.606	4.506	145.2	8.317	-33.5935	NA	0.8200194595189291	1.0932237653054226	1.333157096934603	3.6194733482315185	0.9659565144673159	1.635756499954736	NA	147.64646285498	0.269435665367936	67.1644601014146
135-024	135	26.063000000000002	22.259500000000003	27.8965	24.741	6.2235	1.584	3.2039999999999997	4.6415	69.7325	30.412999999999997	135.36950000000002	7.669499999999999	3.4765	154.898	7.807499999999999	-39.319500000000005	1.1788691090189158	0.9334361118421517	1.0526457763810897	1.1272247730267821	3.9511515816208727	1.0210076397717387	1.4439233809930903	0.6739999999999999	125.881499994674	0.345020696116062	72.2574139446595
135-025	135	24.813000000000002	21.267	27.845	24.1635	8.176	3.8950000000000005	4.1114999999999995	6.4254999999999995	42.198499999999996	29.677	149.7625	10.641	3.6515000000000004	168.039	12.071	-12.5215	1.169859245962685	0.917651283892979	1.0268224684415523	1.121199919468492	2.32678293244151	1.1342586413703228	1.569595215868576	1.44825	145.374913140781	0.250703478046501	67.5341588186149
135-026	135	27.747999999999998	24.313	30.93	25.924500000000002	6.888	1.919	2.9805	4.340999999999999	70.7835	42.091499999999996	129.432	7.4479999999999995	2.8545	159.785	8.807	-28.692	1.1407881402767714	0.900562550080213	1.0706201793644703	1.190070508432857	3.781977522289936	1.203125733192259	1.457091425384108	1.32325	156.7358993413	0.223595899657885	64.8126664443955
135-027	135	23.457	20.067999999999998	26.1525	19.706	4.0365	1.4835	1.9889999999999999	2.9524999999999997	68.857	37.98650000000001	138.76749999999998	4.86	2.943	152.375	5.519500000000001	-30.8705	1.168977699734159	0.8968638444315822	1.190871326053776	1.3276009358279388	2.9866413191286605	1.1412702588508479	1.4889257801825435	1.17675	140.432018046782	0.371212432858947	86.4363609173113
135-028	135	26.3845	22.200000000000003	24.0775	21.3125	3.6879999999999997	2.1145	2.21	3.2510000000000003	43.763000000000005	33.024	150.2465	6.419499999999999	3.386	165.9905	5.8025	-10.7385	1.1889899484077566	1.0965408781815875	1.2382812595469974	1.129613918838511	1.8570396467376094	0.9037478363400714	1.4719592290763392	1.2366666666666666	152.895914948908	0.332445012658378	83.6014714686953
135-029	135	24.0155	21.4215	21.3395	17.9895	3.0885	1.4875	1.9635	2.5835	73.498	65.443	134.2835	5.3385	2.4939999999999998	152.2185	4.5765	-8.055	1.121132781195051	1.1345701635567491	1.3366647631808086	1.1836912224698306	2.111845123405817	0.8538944510017963	1.3135009542668767	1.2165	92.0718620421658	0.582163795225412	86.8216563292277
135-030	135	26.9455	22.4225	30.829500000000003	22.835	4.8975	1.6595	2.6175	3.7255000000000003	77.79599999999999	45.138999999999996	132.8715	6.657500000000001	3.411	149.333	6.5565	-32.657000000000004	1.2015561679380689	0.8740244352612266	1.1800466672512697	1.3501002015922081	2.950241062610094	0.9844448682694321	1.4205429862520245	1.62225	118.642189186531	0.394408822091672	77.2489808671313
135-031	135	26.198500000000003	21.741	29.5945	20.6985	4.2285	2.3555	2.5309999999999997	4.0855	42.676	42.676	144.99599999999998	6.8934999999999995	3.6345	172.32799999999997	6.584	0	1.2054598889103163	0.8902681588422552	1.266146388114917	1.4320732855581146	1.8059326369217101	0.9600745351188488	1.6090906328473116	1.599	116.50775067013	0.420894953727106	80.0236244927133
135-032	135	27.417	24.436999999999998	26.7205	22.549500000000002	4.2895	0.927	1.822	2.816	60.543000000000006	33.5	137.8125	3.858	2.6925	161.6445	5.2165	-27.043	1.1229202472059234	1.026149878240274	1.2162759834263523	1.1852330611837458	5.088231064691302	1.3539671522442924	1.5465092017362632	1.4425	137.028760919848	0.351262304638393	86.7114102946738
135-033	135	28.072000000000003	25.15	26.792499999999997	23.0765	3.1525	2.274	2.2355	3.997	47.6425	47.6425	153.9495	6.1370000000000005	2.723	158.408	5.426	0	1.1161603064070982	1.047891954834705	1.216502799674727	1.1612925873348678	1.3850235113543299	0.8875961253852892	1.7927418980851393	1.7799999999999998	108.324975550668	0.538776757329236	89.6906808424534
135-034	135	25.487000000000002	23.2275	27.741	19.4955	3.8465	1.4914999999999998	2.066	3.4974999999999996	52.0095	45.6015	151.11149999999998	5.4215	3.1045	156.87900000000002	5.3375	-6.408	1.0972737726326327	0.9188644205650129	1.3073529620334021	1.4231824188241604	2.597990692769703	0.981924757375243	1.6912097155898382	1.5625	138.971076091385	0.380392017909725	87.3559187750731
135-035	135	25.5045	23.0335	26.808	18.679000000000002	2.9085	2.121	2.2235	3.8885	55.126999999999995	55.126999999999995	144.15699999999998	5.8629999999999995	3.017	160.716	5.029	0	1.1074055786614083	0.9513890037631125	1.3654477626089396	1.4352061639650107	1.3732061119194188	0.8576847384934885	1.7489948509434528	1.971	125.794431694357	0.423739533789367	87.9311950033007
135-036	135	19.818	16.953	28.6075	20.058500000000002	4.339	2.0555000000000003	2.3395	4.556	34.816500000000005	34.816500000000005	154.1395	6.6905	3.5105	171.044	6.394	0	1.168996637763228	0.7005302226935314	1.0147985047877517	1.4267797541864156	2.1399323947171096	0.9568432486631017	1.9616319504803357	0.885	157.402743938732	0.312978404491719	82.2216904790934
135-037	135	25	21.450499999999998	26.4705	19.289	3.6239999999999997	1.3475000000000001	1.936	3.6615	49.437	40.867000000000004	151.9715	6.2535	3.353	158.5915	4.971	-8.57	1.165477278822979	0.9444442293089881	1.296345496009505	1.3725924948309067	2.6974593327819134	0.7947769553550618	1.8933252339005073	1.599	107.471513738296	0.529463410571437	89.4322313724977
135-038	135	26.759	23.240499999999997	25.129	20.4695	3.9935	1.5924999999999998	1.733	4.0085	66.4265	55.4645	139.95	6.282	2.725	153.6245	5.586	-10.962	1.1512607073598098	1.064806465429039	1.30716674627265	1.228299997566567	2.5170662155554258	0.8894001200422874	2.3168251780749474	1.40175	126.480582898597	0.434798430291085	84.9145037200387
135-039	135	25.256500000000003	20.7955	27.189	19.758499999999998	3.1814999999999998	1.6365	1.8815	3.056	75.7625	53.435	146.6525	5.7585	2.652	137.5855	4.818	-22.3275	1.2151672143485712	0.9288083978480285	1.2783290048556304	1.376092319094044	1.9764987684450772	0.8365547600725405	1.6287182735155066	1.302	130.263520172589	0.410584151737455	86.0960329125077
135-040	135	24.7055	21.043	24.985	19.939	3.1645	1.758	2.1615	3.182	58.5895	45.3665	158.625	5.777	2.9295	142.7855	4.922	-13.223	1.1744913309725207	0.9887187395127943	1.2389790680608543	1.2531266761465556	1.9272915178816676	0.8528629455270217	1.4773453269604295	1.64225	114.167443973763	0.48542697694395	90.0975956411203
